['UV', 83, 'CV', 105, 'addr2line', 'pwd', 'V0', 'V3', 0.8695692109855792, 0.9897873401641846]
['UV', 28, 'CV', 134, 'strings', 'od', 'V3', 'V3', 0.8105941801707615, 1.0692534446716309]
['CV', 149, 'UV', 60, 'unexpand', 'gprof', 'V3', 'V1', 0.8841027308192457, 1.2478759288787842]
['UV', 1, 'BV', 59, 'xargs', 'make', 'V2', 'V1', 0.5516452577863804, 0.3130030632019043]
['UV', 6, 'CV', 347, 'sdiff', 'ln', 'V2', 'V1', 0.2578849721706864, 0.03855752944946289]
['CV', 247, 'UV', 42, 'shred', 'diff', 'V0', 'V3', 0.5212121212121212, 0.11394238471984863]
['CV', 38, 'UV', 78, 'split', 'c++filt', 'V2', 'V0', 0.8221092757306226, 1.1210408210754395]
['CV', 101, 'BV', 42, 'dirname', 'libvlc.so', 'V3', 'V1', 0.7560137457044673, 0.30170106887817383]
['UV', 38, 'CV', 169, 'xargs', 'sort', 'V3', 'V3', 0.25696055684454755, 0.15883231163024902]
['CV', 86, 'UV', 20, 'ln', 'size', 'V2', 'V2', 0.8471282318237029, 1.2775309085845947]
['CV', 172, 'UV', 17, 'mknod', 'addr2line', 'V3', 'V2', 0.8797698096502877, 1.1852600574493408]
['CV', 142, 'BV', 46, 'nohup', 'cluster', 'V3', 'V3', 0.6034985422740525, 0.1398639678955078]
['UV', 34, 'CV', 158, 'elfedit', '[', 'V3', 'V3', 0.16818774445893092, 0.03341984748840332]
['UV', 15, 'CV', 304, 'ld', 'chmod', 'V2', 'V1', 0.8984210842288527, 1.8319518566131592]
['CV', 234, 'UV', 77, 'hostid', 'ranlib', 'V0', 'V0', 0.9375614992396457, 1.0735361576080322]
['CV', 216, 'BV', 5, 'dircolors', 'libvlccore.so', 'V0', 'V0', 0.9475334103283286, 3.4461355209350586]
['CV', 335, 'UV', 83, 'pathchk', 'addr2line', 'V1', 'V0', 0.9252743094967839, 0.9791526794433594]
['BV', 1, 'UV', 36, 'libSDL2-2.0.so', 'objdump', 'V3', 'V3', 0.20127241179872757, 15.241178035736084]
['BV', 77, 'CV', 124, 'perl', 'seq', 'V2', 'V3', 0.9511187163012946, 2.593372106552124]
['UV', 1, 'BV', 61, 'xargs', 'cmp', 'V2', 'V0', 0.565377532228361, 0.03828740119934082]
['CV', 256, 'UV', 16, 'sort', 'gprof', 'V0', 'V2', 0.8512356646745275, 1.358494758605957]
['CV', 82, 'BV', 40, 'sort', 'lua', 'V2', 'V2', 0.6090488688913885, 0.5658786296844482]
['UV', 33, 'BV', 15, 'ar', 'libvlccore.so', 'V3', 'V3', 0.30427312354831526, 13.063127279281616]
['UV', 49, 'CV', 111, 'xargs', 'factor', 'V1', 'V3', 0.1620421753607103, 0.03891181945800781]
['UV', 4, 'BV', 56, 'cmp', 'ssh', 'V2', 'V3', 0.9019341483925222, 1.845395565032959]
['CV', 210, 'UV', 48, 'chroot', 'locate', 'V0', 'V1', 0.6693693693693694, 0.06155729293823242]
['CV', 55, 'BV', 30, 'nohup', 'bash', 'V2', 'V0', 0.9439131942724075, 2.546682834625244]
['CV', 344, 'UV', 69, 'tac', 'sdiff', 'V1', 'V0', 0.12706197057512258, 0.054422616958618164]
['BV', 12, 'CV', 66, 'sort', 'link', 'V2', 'V2', 0.5401635401635402, 0.05038881301879883]
['CV', 60, 'BV', 56, 'hostid', 'ssh', 'V2', 'V3', 0.937401159725883, 1.5725789070129395]
['CV', 48, 'BV', 64, 'df', 'openssl', 'V2', 'V2', 0.8738093927214667, 6.915870189666748]
['CV', 53, 'BV', 34, 'tty', 'svn', 'V2', 'V0', 0.8134018580747183, 0.3843839168548584]
['CV', 15, 'BV', 60, 'uptime', 'codeblocks', 'V2', 'V1', 0.9653619302949061, 13.087308883666992]
['CV', 179, 'BV', 69, 'mkdir', 'gvmap', 'V0', 'V0', 0.653179190751445, 0.11730337142944336]
['CV', 4, 'UV', 69, 'basename', 'sdiff', 'V2', 'V0', 0.36611295681063116, 0.03138589859008789]
['BV', 38, 'CV', 284, 'ruby', 'wc', 'V2', 'V1', 0.695364238410596, 0.008685111999511719]
['UV', 21, 'CV', 258, 'objdump', 'rmdir', 'V2', 'V0', 0.9526167849016196, 1.5423331260681152]
['CV', 211, 'BV', 62, 'seq', 'diff', 'V0', 'V0', 0.49605343047966, 0.04305529594421387]
['BV', 42, 'CV', 169, 'libvlc.so', 'sort', 'V1', 'V3', 0.36626971355004834, 0.4519333839416504]
['UV', 66, 'CV', 275, 'diff3', 'dirname', 'V0', 'V1', 0.4334069168506254, 0.02790093421936035]
['BV', 5, 'CV', 12, 'libvlccore.so', 'stty', 'V0', 'V2', 0.9185177158955466, 3.176450490951538]
['BV', 26, 'CV', 227, 'geany', 'tty', 'V2', 'V0', 0.9868121102507583, 23.88891315460205]
['UV', 33, 'BV', 39, 'ar', 'svn', 'V3', 'V1', 0.38959985017791365, 2.522235870361328]
['CV', 279, 'UV', 20, 'pwd', 'size', 'V1', 'V2', 0.9171544349392166, 1.1303436756134033]
['UV', 28, 'CV', 289, 'strings', 'chown', 'V3', 'V1', 0.8527104136947218, 1.0550868511199951]
['CV', 240, 'UV', 57, 'link', 'strings', 'V0', 'V1', 0.9357648339684268, 1.0450012683868408]
['UV', 34, 'CV', 46, 'elfedit', 'cut', 'V3', 'V2', 0.1418588399720475, 0.03255963325500488]
['UV', 4, 'CV', 324, 'cmp', 'mv', 'V2', 'V1', 0.263671875, 0.061733245849609375]
['BV', 76, 'CV', 191, 'diff', 'mkfifo', 'V2', 'V0', 0.7073918039065492, 0.07766389846801758]
['UV', 6, 'CV', 175, 'sdiff', 'stat', 'V2', 'V0', 0.32421875, 0.04044604301452637]
['CV', 273, 'BV', 78, 'stty', 'make', 'V1', 'V2', 0.7755788640411637, 0.2478950023651123]
['UV', 62, 'CV', 345, 'ar', 'rmdir', 'V1', 'V1', 0.9350605079256861, 1.0465457439422607]
['BV', 22, 'CV', 8, 'cmp', 'du', 'V3', 'V2', 0.3700918964076858, 0.07413291931152344]
['CV', 39, 'BV', 65, 'whoami', 'ssh', 'V2', 'V1', 0.9673176296892826, 4.4185707569122314]
['CV', 229, 'UV', 55, 'nohup', 'ranlib', 'V0', 'V1', 0.9258693808312128, 1.2207870483398438]
['CV', 98, 'BV', 17, 'printenv', 'codeblocks', 'V3', 'V2', 0.9702594333359887, 13.370226383209229]
['CV', 11, 'BV', 70, 'printenv', 'ssh', 'V2', 'V0', 0.9688149688149689, 4.0203962326049805]
['BV', 50, 'CV', 85, 'sort', 'mknod', 'V0', 'V2', 0.28011011699931176, 0.030486583709716797]
['CV', 175, 'UV', 54, 'stat', 'as', 'V0', 'V1', 0.939249345359325, 2.0619280338287354]
['UV', 55, 'BV', 21, 'ranlib', 'cp', 'V1', 'V1', 0.8209505490101787, 1.208993911743164]
['BV', 21, 'CV', 38, 'cp', 'split', 'V1', 'V2', 0.11406844106463876, 0.054574012756347656]
['CV', 310, 'BV', 58, 'tsort', 'ruby', 'V1', 'V3', 0.6521739130434783, 0.006519794464111328]
['BV', 81, 'CV', 13, 'dot', 'join', 'V1', 'V2', 0.5492385786802031, 0.016390562057495117]
['UV', 83, 'CV', 34, 'addr2line', 'echo', 'V0', 'V2', 0.9145894083341172, 0.8948895931243896]
['CV', 96, 'BV', 10, 'users', 'gvmap', 'V3', 'V2', 0.6288659793814433, 0.14373278617858887]
['CV', 284, 'UV', 16, 'wc', 'gprof', 'V1', 'V2', 0.9144742336924747, 1.2293353080749512]
['UV', 23, 'CV', 312, 'strip', 'printf', 'V3', 'V1', 0.9216903968494395, 1.2802152633666992]
['BV', 23, 'CV', 176, 'diff', 'unlink', 'V3', 'V0', 0.7323619631901841, 0.07467532157897949]
['CV', 206, 'UV', 51, 'paste', 'nm', 'V0', 'V1', 0.9306983339241404, 1.0955214500427246]
['UV', 56, 'CV', 157, 'c++filt', 'vdir', 'V1', 'V3', 0.6664304275927239, 1.3202197551727295]
['BV', 77, 'CV', 167, 'perl', 'uniq', 'V2', 'V3', 0.9427138586170315, 2.6293580532073975]
['UV', 13, 'BV', 16, 'strings', 'libvlc.so', 'V2', 'V3', 0.3858567305169247, 2.2214553356170654]
['CV', 49, 'BV', 32, 'tsort', 'perl', 'V2', 'V0', 0.9532972791682388, 2.4810187816619873]
['CV', 286, 'UV', 2, 'expand', 'find', 'V1', 'V2', 0.7832384893947232, 0.17463445663452148]
['UV', 13, 'CV', 313, 'strings', 'logname', 'V2', 'V1', 0.933369943254622, 0.9762320518493652]
['CV', 162, 'BV', 56, 'tr', 'ssh', 'V3', 'V3', 0.8980052933961655, 1.8250072002410889]
['CV', 121, 'UV', 46, 'echo', 'diff', 'V3', 'V1', 0.6452217364147408, 0.10375809669494629]
['CV', 95, 'BV', 5, 'du', 'libvlccore.so', 'V3', 'V0', 0.8111162243697909, 4.90077543258667]
['UV', 21, 'CV', 224, 'objdump', 'cksum', 'V2', 'V0', 0.9507889810109655, 1.537365436553955]
['UV', 70, 'CV', 182, 'locate', 'du', 'V0', 'V0', 0.2109256449165402, 0.0918276309967041]
['BV', 34, 'CV', 267, 'svn', 'fmt', 'V0', 'V1', 0.8230616302186878, 0.33840394020080566]
['CV', 219, 'UV', 56, 'cp', 'c++filt', 'V0', 'V1', 0.8101927194860814, 1.3146171569824219]
['BV', 21, 'CV', 298, 'cp', 'seq', 'V1', 'V1', 0.44845360824742264, 0.03673505783081055]
['CV', 320, 'UV', 2, 'head', 'find', 'V1', 'V2', 0.728592889334001, 0.18668365478515625]
['BV', 67, 'CV', 81, 'cluster', 'sleep', 'V0', 'V2', 0.6455525606469003, 0.09801769256591797]
['BV', 76, 'CV', 160, 'diff', 'shred', 'V2', 'V3', 0.31994091580502215, 0.12504053115844727]
['BV', 56, 'CV', 112, 'ssh', 'expand', 'V3', 'V3', 0.9091027139332554, 1.4576363563537598]
['CV', 89, 'UV', 5, 'unlink', 'diff', 'V3', 'V2', 0.5817086139666785, 0.09488296508789062]
['CV', 31, 'BV', 63, 'sha1sum', 'ruby', 'V2', 'V0', 0.976755351070214, 11.851572275161743]
['CV', 34, 'UV', 10, 'echo', 'as', 'V2', 'V2', 0.9472644906493205, 2.009812355041504]
['BV', 59, 'CV', 67, 'make', 'uname', 'V1', 'V2', 0.8043789645999591, 0.1910402774810791]
['UV', 0, 'CV', 263, 'locate', 'unlink', 'V2', 'V1', 0.5749704840613932, 0.04312872886657715]
['UV', 60, 'CV', 336, 'gprof', 'tr', 'V1', 'V1', 0.9070417900625206, 1.0704567432403564]
['CV', 201, 'BV', 56, 'expr', 'ssh', 'V0', 'V3', 0.8422305764411028, 2.014676809310913]
['BV', 75, 'CV', 18, 'cmp', 'pwd', 'V2', 'V2', 0.1684053651266766, 0.0288238525390625]
['CV', 248, 'UV', 27, 'pathchk', 'c++filt', 'V0', 'V3', 0.928103351432316, 1.0444469451904297]
['CV', 206, 'UV', 11, 'paste', 'ranlib', 'V0', 'V2', 0.9328928173002661, 1.1898019313812256]
['CV', 38, 'UV', 49, 'split', 'xargs', 'V2', 'V1', 0.12698412698412698, 0.03814554214477539]
['UV', 66, 'BV', 10, 'diff3', 'gvmap', 'V0', 'V2', 0.5030864197530864, 0.16311240196228027]
['CV', 235, 'UV', 70, 'ginstall', 'locate', 'V0', 'V0', 0.15872447151558577, 0.10375308990478516]
['UV', 25, 'CV', 100, 'as', 'join', 'V3', 'V3', 0.8896162528216705, 1.9265477657318115]
['BV', 1, 'CV', 87, 'libSDL2-2.0.so', 'touch', 'V3', 'V3', 0.8995130588756087, 6.088035583496094]
['CV', 13, 'UV', 8, 'join', 'strip', 'V2', 'V2', 0.8886773106781896, 1.511305809020996]
['CV', 209, 'UV', 18, 'sum', 'ar', 'V0', 'V2', 0.9170993276023491, 1.2437758445739746]
['CV', 17, 'UV', 24, 'mkfifo', 'readelf', 'V2', 'V3', 0.840398201669878, 0.2731037139892578]
['BV', 75, 'CV', 195, 'cmp', 'chgrp', 'V2', 'V0', 0.05882352941176472, 0.035120487213134766]
['CV', 316, 'UV', 81, 'nohup', 'ld', 'V1', 'V0', 0.939160519616163, 1.7611923217773438]
['BV', 38, 'UV', 49, 'ruby', 'xargs', 'V2', 'V1', 0.7899543378995434, 0.012817144393920898]
['CV', 142, 'UV', 78, 'nohup', 'c++filt', 'V3', 'V0', 0.871713593138169, 1.0548784732818604]
['UV', 79, 'CV', 201, 'strings', 'expr', 'V0', 'V0', 0.7789288849868305, 0.9774363040924072]
['CV', 232, 'BV', 54, 'readlink', 'lua', 'V0', 'V3', 0.8858316221765914, 0.4332714080810547]
['UV', 38, 'CV', 93, 'xargs', 'fmt', 'V3', 'V3', 0.3156862745098039, 0.06918549537658691]
['UV', 17, 'CV', 141, 'addr2line', 'false', 'V2', 'V3', 0.9018185075696498, 1.0210647583007812]
['UV', 14, 'CV', 204, 'objcopy', 'pinky', 'V2', 'V0', 0.9173234200743494, 1.3076221942901611]
['BV', 79, 'CV', 242, 'bash', 'cat', 'V3', 'V0', 0.964828897338403, 2.753096103668213]
['BV', 50, 'UV', 9, 'sort', 'readelf', 'V0', 'V2', 0.5915273132664437, 0.1519763469696045]
['CV', 137, 'BV', 82, 'cksum', 'gvmap', 'V3', 'V1', 0.6476888387824127, 0.13869786262512207]
['UV', 37, 'CV', 12, 'locate', 'stty', 'V3', 'V2', 0.4789621318373072, 0.11123466491699219]
['CV', 258, 'UV', 45, 'rmdir', 'cmp', 'V0', 'V1', 0.36708860759493667, 0.02185821533203125]
['CV', 60, 'UV', 55, 'hostid', 'ranlib', 'V2', 'V1', 0.9196821102468719, 1.1707658767700195]
['CV', 119, 'UV', 3, 'paste', 'diff3', 'V3', 'V2', 0.21131848284166166, 0.035398006439208984]
['CV', 74, 'BV', 62, 'pathchk', 'diff', 'V2', 'V0', 0.4172413793103449, 0.04226255416870117]
['CV', 210, 'BV', 2, 'chroot', 'cmp', 'V0', 'V1', 0.34883720930232553, 0.021666526794433594]
['CV', 257, 'UV', 46, 'tac', 'diff', 'V0', 'V1', 0.36795637496754097, 0.1370227336883545]
['BV', 69, 'UV', 38, 'gvmap', 'xargs', 'V0', 'V3', 0.3371046541527385, 0.18284201622009277]
['BV', 44, 'CV', 1, 'make', 'stat', 'V0', 'V2', 0.7392051557465091, 0.18051695823669434]
['BV', 33, 'CV', 36, 'openssl', 'chroot', 'V0', 'V2', 0.9708395942900075, 6.386468887329102]
['UV', 57, 'CV', 225, 'strings', 'printf', 'V1', 'V0', 0.9094326114193664, 0.987267017364502]
['BV', 12, 'CV', 82, 'sort', 'sort', 'V2', 'V2', 0.0, 0.11051559448242188]
['CV', 122, 'BV', 34, 'sum', 'svn', 'V3', 'V0', 0.71002609019754, 0.43955445289611816]
['UV', 48, 'CV', 334, 'locate', 'shred', 'V1', 'V1', 0.3863381858902575, 0.08852624893188477]
['CV', 237, 'UV', 73, 'mv', 'nm', 'V0', 'V0', 0.7777206071520453, 1.3796041011810303]
['UV', 10, 'CV', 260, 'as', 'ln', 'V2', 'V0', 0.9342332987192801, 1.8411407470703125]
['CV', 282, 'UV', 76, 'chgrp', 'as', 'V1', 'V0', 0.90527950310559, 2.0545828342437744]
['BV', 59, 'UV', 41, 'make', 'cmp', 'V1', 'V3', 0.7078651685393258, 0.2272655963897705]
['CV', 258, 'UV', 59, 'rmdir', 'ld', 'V0', 'V1', 0.9560903001736542, 1.8272340297698975]
['CV', 45, 'BV', 2, 'cp', 'cmp', 'V2', 'V1', 0.391727493917275, 0.07484960556030273]
['CV', 264, 'BV', 73, 'test', 'geany', 'V1', 'V0', 0.9790061720052259, 18.61606764793396]
['CV', 68, 'BV', 56, 'cat', 'ssh', 'V2', 'V3', 0.8889816896884035, 1.8490509986877441]
['BV', 57, 'UV', 12, 'svn', 'c++filt', 'V2', 'V2', 0.36649996752614145, 2.9417097568511963]
['BV', 40, 'CV', 221, 'lua', 'od', 'V2', 'V0', 0.8225829417627795, 0.3736574649810791]
['UV', 44, 'CV', 145, 'diff3', 'readlink', 'V1', 'V3', 0.12639821029082776, 0.04180574417114258]
['BV', 78, 'CV', 325, 'make', 'md5sum', 'V2', 'V1', 0.8052313883299799, 0.2097785472869873]
['CV', 22, 'BV', 75, 'kill', 'cmp', 'V2', 'V2', 0.18307692307692314, 0.027781248092651367]
['UV', 70, 'CV', 268, 'locate', 'dir', 'V0', 'V1', 0.12624016421484774, 0.11347603797912598]
['BV', 8, 'CV', 195, 'cluster', 'chgrp', 'V2', 'V0', 0.5764367816091954, 0.13184905052185059]
['CV', 280, 'UV', 83, 'pr', 'addr2line', 'V1', 'V0', 0.857964399817435, 1.1239140033721924]
['CV', 345, 'BV', 54, 'rmdir', 'lua', 'V1', 'V3', 0.8951712752785803, 0.4335765838623047]
['CV', 326, 'UV', 25, 'env', 'as', 'V1', 'V3', 0.9576707202993452, 2.0075767040252686]
['BV', 28, 'CV', 106, 'openssl', 'pr', 'V1', 'V3', 0.949638866325657, 7.572016954421997]
['CV', 136, 'BV', 17, 'tsort', 'codeblocks', 'V3', 'V2', 0.9615608311743246, 14.442415237426758]
['CV', 235, 'BV', 63, 'ginstall', 'ruby', 'V0', 'V0', 0.9519990518331226, 14.638787269592285]
['CV', 187, 'UV', 75, 'join', 'readelf', 'V0', 'V0', 0.6463768115942029, 0.10174679756164551]
['BV', 60, 'CV', 59, 'codeblocks', 'head', 'V1', 'V2', 0.9648878286740464, 11.514711380004883]
['CV', 92, 'UV', 85, 'mkdir', 'elfedit', 'V3', 'V0', 0.18141311266709104, 0.03713178634643555]
['CV', 183, 'BV', 3, 'users', 'diff', 'V0', 'V1', 0.6276097145291862, 0.07089447975158691]
['CV', 53, 'BV', 18, 'tty', 'sort', 'V2', 'V3', 0.6349693251533742, 0.08259344100952148]
['UV', 81, 'CV', 253, 'ld', 'fold', 'V0', 'V0', 0.9461477987421384, 1.5126807689666748]
['UV', 46, 'BV', 17, 'diff', 'codeblocks', 'V1', 'V2', 0.8674619953689721, 22.701631546020508]
['CV', 62, 'BV', 81, 'unexpand', 'dot', 'V2', 'V1', 0.42168674698795183, 0.011976957321166992]
['CV', 154, 'BV', 27, 'uname', 'libSDL2-2.0.so', 'V3', 'V1', 0.9352132884498648, 4.6892266273498535]
['CV', 171, 'BV', 50, 'rmdir', 'sort', 'V3', 'V0', 0.17610837438423643, 0.03620314598083496]
['CV', 53, 'UV', 77, 'tty', 'ranlib', 'V2', 'V0', 0.9157969219883247, 1.0987999439239502]
['CV', 150, 'BV', 37, 'mv', 'geany', 'V3', 'V1', 0.9114297605084938, 36.28779911994934]
['BV', 56, 'CV', 119, 'ssh', 'paste', 'V3', 'V3', 0.9132018999284274, 1.476799726486206]
['BV', 43, 'UV', 81, 'lua', 'ld', 'V0', 'V0', 0.4584887144259078, 4.149760723114014]
['CV', 280, 'BV', 41, 'pr', 'libvlccore.so', 'V1', 'V1', 0.9173702936647018, 3.662614107131958]
['UV', 70, 'CV', 253, 'locate', 'fold', 'V0', 'V0', 0.5883241066935078, 0.052842140197753906]
['UV', 44, 'BV', 71, 'diff3', 'ruby', 'V1', 'V1', 0.8299445471349353, 0.017806053161621094]
['CV', 317, 'BV', 18, 'yes', 'sort', 'V1', 'V3', 0.7131378063479309, 0.07903480529785156]
['CV', 298, 'UV', 11, 'seq', 'ranlib', 'V1', 'V2', 0.9267750213857998, 1.2141790390014648]
['CV', 76, 'BV', 25, 'comm', 'git', 'V2', 'V3', 0.9813553801051669, 11.312731981277466]
['BV', 75, 'CV', 290, 'cmp', 'tail', 'V2', 'V1', 0.06815203145478377, 0.03876233100891113]
['CV', 78, 'UV', 47, 'rm', 'sdiff', 'V2', 'V1', 0.07045009784735812, 0.05543684959411621]
['BV', 2, 'CV', 340, 'cmp', 'fold', 'V1', 'V1', 0.28559249786871277, 0.02318429946899414]
['CV', 33, 'BV', 72, 'sync', 'perl', 'V2', 'V1', 0.9696676131618507, 2.7010228633880615]
['UV', 84, 'CV', 135, 'ar', 'df', 'V0', 'V3', 0.7624084621643613, 1.1910827159881592]
['CV', 32, 'BV', 48, 'paste', 'gvmap', 'V2', 'V3', 0.7087719298245614, 0.13191986083984375]
['UV', 17, 'CV', 338, 'addr2line', 'nl', 'V2', 'V1', 0.7973247544869624, 1.0865254402160645]
['CV', 105, 'BV', 19, 'pwd', 'cp', 'V3', 'V3', 0.48791922106022356, 0.09518599510192871]
['CV', 169, 'UV', 78, 'sort', 'c++filt', 'V3', 'V0', 0.6547247329498768, 1.489823818206787]
['CV', 123, 'UV', 48, 'chroot', 'locate', 'V3', 'V1', 0.41825095057034223, 0.0812690258026123]
['BV', 52, 'UV', 15, 'libSDL2-2.0.so', 'ld', 'V2', 'V2', 0.20879439198192462, 12.657896757125854]
['CV', 146, 'UV', 45, 'head', 'cmp', 'V3', 'V1', 0.12251443232841563, 0.032622337341308594]
['BV', 40, 'CV', 61, 'lua', 'ginstall', 'V2', 'V2', 0.5938430983118173, 0.5104210376739502]
['BV', 54, 'CV', 73, 'lua', 'shred', 'V3', 'V2', 0.760961268055733, 0.46323204040527344]
['BV', 22, 'UV', 51, 'cmp', 'nm', 'V3', 'V1', 0.8705245986090839, 1.2554633617401123]
['UV', 54, 'CV', 330, 'as', 'csplit', 'V1', 'V1', 0.842946413758779, 1.9644265174865723]
['UV', 49, 'BV', 2, 'xargs', 'cmp', 'V1', 'V1', 0.06970684039087949, 0.03371071815490723]
['UV', 72, 'CV', 221, 'find', 'od', 'V0', 'V0', 0.6206475259621258, 0.12929987907409668]
['UV', 10, 'CV', 123, 'as', 'chroot', 'V2', 'V3', 0.9114075594321874, 1.9078278541564941]
['UV', 1, 'CV', 275, 'xargs', 'dirname', 'V2', 'V1', 0.535219747140277, 0.03806471824645996]
['BV', 70, 'CV', 221, 'ssh', 'od', 'V0', 'V0', 0.9570833189818483, 3.7880992889404297]
['CV', 203, 'UV', 81, 'tail', 'ld', 'V0', 'V0', 0.9067976121702291, 1.8930604457855225]
['BV', 16, 'CV', 332, 'libvlc.so', '[', 'V3', 'V1', 0.8059787849566056, 0.3573942184448242]
['CV', 340, 'UV', 37, 'fold', 'locate', 'V1', 'V3', 0.6661379857256146, 0.10192346572875977]
['UV', 72, 'CV', 57, 'find', 'who', 'V0', 'V2', 0.5670893541728104, 0.13805150985717773]
['BV', 79, 'CV', 292, 'bash', 'sha1sum', 'V3', 'V1', 0.958144942513887, 2.8328073024749756]
['CV', 259, 'BV', 49, 'mknod', 'make', 'V0', 'V3', 0.8386222910216719, 0.2517538070678711]
['UV', 18, 'CV', 295, 'ar', 'echo', 'V2', 'V1', 0.938382099827883, 1.0611915588378906]
['CV', 174, 'BV', 79, 'touch', 'bash', 'V0', 'V3', 0.9481621112158342, 3.353616714477539]
['CV', 281, 'UV', 46, 'tee', 'diff', 'V1', 'V1', 0.7169872839908705, 0.09959626197814941]
['CV', 173, 'UV', 76, 'ln', 'as', 'V3', 'V0', 0.8355581127733026, 2.4284181594848633]
['CV', 252, 'UV', 11, 'rm', 'ranlib', 'V0', 'V2', 0.8730977130977131, 1.3528032302856445]
['BV', 6, 'CV', 334, 'libvlc.so', 'shred', 'V0', 'V1', 0.6410026857654432, 0.29450559616088867]
['BV', 7, 'CV', 221, 'libSDL2-2.0.so', 'od', 'V0', 'V0', 0.9148818951862819, 3.3948047161102295]
['BV', 6, 'CV', 331, 'libvlc.so', 'vdir', 'V0', 'V1', 0.4936861094407696, 0.3652222156524658]
['UV', 78, 'BV', 3, 'c++filt', 'diff', 'V0', 'V1', 0.6802812186139939, 1.1374669075012207]
['UV', 44, 'CV', 265, 'diff3', 'basename', 'V1', 'V1', 0.439360929557008, 0.02808380126953125]
['CV', 220, 'BV', 61, 'cut', 'cmp', 'V0', 'V0', 0.17355371900826444, 0.015040159225463867]
['BV', 57, 'CV', 147, 'svn', 'hostid', 'V2', 'V3', 0.79322897706589, 0.39631032943725586]
['BV', 80, 'UV', 2, 'cluster', 'find', 'V1', 'V2', 0.13523994183228305, 0.38074636459350586]
['UV', 42, 'BV', 66, 'diff', 'lua', 'V3', 'V1', 0.4564139765445532, 0.6099319458007812]
['BV', 17, 'CV', 310, 'codeblocks', 'tsort', 'V2', 'V1', 0.9767156862745098, 11.549610137939453]
['CV', 318, 'UV', 65, 'who', 'objdump', 'V1', 'V1', 0.9268432812001277, 1.888627052307129]
['CV', 301, 'BV', 10, 'ls', 'gvmap', 'V1', 'V2', 0.39089629282027216, 0.21237611770629883]
['BV', 59, 'CV', 66, 'make', 'link', 'V1', 'V2', 0.8047482603356528, 0.1896979808807373]
['CV', 92, 'BV', 78, 'mkdir', 'make', 'V3', 'V2', 0.6697657121606545, 0.2801785469055176]
['BV', 20, 'CV', 178, 'sort', 'basename', 'V1', 'V0', 0.515358361774744, 0.03222298622131348]
['CV', 218, 'UV', 52, 'true', 'strip', 'V0', 'V1', 0.9545615400948404, 1.4355087280273438]
['CV', 73, 'BV', 80, 'shred', 'cluster', 'V2', 'V1', 0.49904813706826223, 0.16241145133972168]
['UV', 61, 'BV', 3, 'addr2line', 'diff', 'V1', 'V1', 0.6971858898137139, 1.2695603370666504]
['CV', 93, 'UV', 29, 'fmt', 'objcopy', 'V3', 'V3', 0.892028931474163, 1.5091938972473145]
['CV', 194, 'UV', 44, 'tee', 'diff3', 'V0', 'V1', 0.4012738853503185, 0.030467510223388672]
['UV', 30, 'CV', 130, 'ld', 'chmod', 'V3', 'V3', 0.8716129782532853, 2.139784097671509]
['CV', 195, 'BV', 7, 'chgrp', 'libSDL2-2.0.so', 'V0', 'V0', 0.8991527739819623, 3.8376986980438232]
['CV', 155, 'BV', 26, 'cat', 'geany', 'V3', 'V2', 0.97431433118038, 28.116841793060303]
['CV', 287, 'UV', 13, 'date', 'strings', 'V1', 'V2', 0.8853980721171011, 1.2319669723510742]
['CV', 22, 'UV', 36, 'kill', 'objdump', 'V2', 'V3', 0.9367007299270073, 2.25273060798645]
['BV', 3, 'CV', 232, 'diff', 'readlink', 'V1', 'V0', 0.6415986248388483, 0.06152033805847168]
['UV', 69, 'CV', 151, 'sdiff', 'md5sum', 'V0', 'V3', 0.1939120631341601, 0.041847944259643555]
['UV', 20, 'CV', 43, 'size', 'chmod', 'V2', 'V2', 0.8397856895955755, 1.0753896236419678]
['UV', 84, 'CV', 57, 'ar', 'who', 'V0', 'V2', 0.8720829732065687, 1.0347023010253906]
['CV', 82, 'BV', 41, 'sort', 'libvlccore.so', 'V2', 'V1', 0.8378955937722601, 4.327742099761963]
['BV', 70, 'CV', 230, 'ssh', 'yes', 'V0', 'V0', 0.9759354569481151, 3.633458375930786]
['UV', 49, 'BV', 77, 'xargs', 'perl', 'V1', 'V2', 0.9494193548387097, 3.0738844871520996]
['CV', 222, 'UV', 17, 'df', 'addr2line', 'V0', 'V2', 0.8736210396258053, 1.2499654293060303]
['UV', 87, 'CV', 9, 'objdump', 'users', 'V0', 'V2', 0.9267084846483988, 1.510108470916748]
['CV', 223, 'UV', 17, 'tsort', 'addr2line', 'V0', 'V2', 0.9228330767140658, 1.0995173454284668]
['CV', 279, 'BV', 34, 'pwd', 'svn', 'V1', 'V0', 0.818362086059885, 0.39203691482543945]
['CV', 12, 'UV', 16, 'stty', 'gprof', 'V2', 'V2', 0.876852534184885, 1.3075101375579834]
['UV', 24, 'CV', 341, 'readelf', 'uniq', 'V3', 'V1', 0.8239974538510503, 0.25267648696899414]
['CV', 145, 'BV', 57, 'readlink', 'svn', 'V3', 'V2', 0.7226787899982514, 0.509364128112793]
['CV', 24, 'BV', 83, 'factor', 'git', 'V2', 'V2', 0.9786073081847729, 8.133558511734009]
['BV', 68, 'UV', 59, 'dot', 'ld', 'V0', 'V1', 0.9718662081900594, 1.7803404331207275]
