['CV', 182, 'UV', 39, 'du', 'find', 'V0', 'V3', 0.9728395061728395, 1.6814804077148438]
['CV', 145, 'UV', 28, 'readlink', 'strings', 'V3', 'V3', 0.9657754010695188, 1.1888477802276611]
['CV', 235, 'BV', 33, 'ginstall', 'openssl', 'V0', 'V0', 0.9837010121982871, 7.137494325637817]
['UV', 34, 'CV', 320, 'elfedit', 'head', 'V3', 'V1', 0.967479674796748, 0.07810831069946289]
['UV', 58, 'CV', 311, 'objcopy', 'cksum', 'V1', 'V1', 0.9986798679867986, 0.6773717403411865]
['UV', 84, 'CV', 64, 'ar', 'md5sum', 'V0', 'V2', 0.99666874869873, 0.8139185905456543]
['UV', 41, 'CV', 118, 'cmp', 'sha1sum', 'V3', 'V3', 0.9305555555555556, 0.07379341125488281]
['BV', 62, 'CV', 20, 'diff', 'tee', 'V0', 'V2', 0.9563318777292577, 0.08223390579223633]
['BV', 7, 'CV', 244, 'libSDL2-2.0.so', 'vdir', 'V0', 'V0', 0.9880972623703452, 2.5174293518066406]
['CV', 85, 'BV', 36, 'mknod', 'libvlc.so', 'V2', 'V2', 0.9883833494675702, 0.46337270736694336]
['CV', 229, 'BV', 29, 'nohup', 'perl', 'V0', 'V3', 0.9910721402949382, 1.664804458618164]
['BV', 70, 'UV', 87, 'ssh', 'objdump', 'V0', 'V0', 0.9896781058792232, 54.92050623893738]
['CV', 194, 'UV', 7, 'tee', 'nm', 'V0', 'V2', 0.9812845597618035, 0.6937789916992188]
['CV', 181, 'BV', 32, 'dir', 'perl', 'V0', 'V0', 0.9812723767557147, 3.9953668117523193]
['BV', 65, 'CV', 248, 'ssh', 'pathchk', 'V1', 'V0', 0.9992347719620447, 1.3315293788909912]
['CV', 20, 'UV', 58, 'tee', 'objcopy', 'V2', 'V1', 0.982358706305129, 1.0439765453338623]
['UV', 38, 'CV', 55, 'xargs', 'nohup', 'V3', 'V2', 0.9774964838255977, 0.11248779296875]
['CV', 257, 'UV', 59, 'tac', 'ld', 'V0', 'V1', 0.9719703215169002, 2.694309949874878]
['CV', 103, 'UV', 53, 'dd', 'readelf', 'V3', 'V1', 0.9518599562363238, 0.5713002681732178]
['BV', 58, 'CV', 61, 'ruby', 'ginstall', 'V3', 'V2', 0.9941434846266471, 0.03246760368347168]
['UV', 29, 'CV', 21, 'objcopy', 'chgrp', 'V3', 'V2', 0.9948177578165486, 1.602557897567749]
['UV', 36, 'CV', 320, 'objdump', 'head', 'V3', 'V1', 0.9989063568010936, 1.1668014526367188]
['CV', 49, 'UV', 12, 'tsort', 'c++filt', 'V2', 'V2', 0.9744754488427428, 0.8440251350402832]
['CV', 246, 'UV', 70, 'id', 'locate', 'V0', 'V0', 0.9041614123581336, 0.10123300552368164]
['BV', 22, 'CV', 115, 'cmp', 'chown', 'V3', 'V3', 0.9158163265306123, 0.1242823600769043]
['UV', 10, 'BV', 17, 'as', 'codeblocks', 'V2', 'V2', 0.9824692115527895, 90.30014538764954]
['UV', 82, 'CV', 117, 'gprof', 'pinky', 'V0', 'V3', 0.9964086193136472, 1.1067562103271484]
['BV', 10, 'CV', 142, 'gvmap', 'nohup', 'V2', 'V3', 0.9768392370572208, 0.2912027835845947]
['BV', 72, 'UV', 51, 'perl', 'nm', 'V1', 'V1', 0.9881130922624007, 41.21040177345276]
['UV', 22, 'CV', 90, 'nm', 'test', 'V3', 'V3', 0.994540109197816, 1.012697458267212]
['CV', 261, 'UV', 80, 'touch', 'objcopy', 'V1', 'V0', 0.9800675675675675, 1.1523079872131348]
['BV', 60, 'CV', 29, 'codeblocks', 'tail', 'V1', 'V2', 0.9988612639969634, 4.8809802532196045]
['UV', 40, 'CV', 312, 'diff3', 'printf', 'V3', 'V1', 0.9534109816971714, 0.06594538688659668]
['CV', 14, 'UV', 6, 'dirname', 'sdiff', 'V2', 'V2', 0.882960413080895, 0.06684184074401855]
['CV', 274, 'UV', 51, 'join', 'nm', 'V1', 'V1', 0.9747829681686647, 0.9688661098480225]
['BV', 31, 'CV', 246, 'codeblocks', 'id', 'V0', 'V0', 0.9993388866851778, 2.2067604064941406]
['UV', 87, 'CV', 17, 'objdump', 'mkfifo', 'V0', 'V2', 0.9972080037226617, 0.9042067527770996]
['CV', 45, 'UV', 47, 'cp', 'sdiff', 'V2', 'V1', 0.9631336405529954, 0.20679378509521484]
['UV', 62, 'CV', 96, 'ar', 'users', 'V1', 'V3', 0.9968416896960126, 0.9828343391418457]
['CV', 67, 'UV', 71, 'uname', 'xargs', 'V2', 'V0', 0.8682926829268293, 0.041381120681762695]
['CV', 303, 'BV', 47, 'dircolors', 'dot', 'V1', 'V3', 1.0, 0.023117542266845703]
['UV', 0, 'BV', 76, 'locate', 'diff', 'V2', 'V2', 0.9077568134171907, 0.35526466369628906]
['UV', 76, 'CV', 49, 'as', 'tsort', 'V0', 'V2', 0.99774584389969, 1.1048099994659424]
['BV', 33, 'UV', 73, 'openssl', 'nm', 'V0', 'V0', 0.993439226519337, 54.55453443527222]
['UV', 60, 'CV', 32, 'gprof', 'paste', 'V1', 'V2', 0.9976548759038499, 0.759742021560669]
['BV', 17, 'CV', 189, 'codeblocks', 'uptime', 'V2', 'V0', 0.9989850291804111, 2.4966440200805664]
['BV', 28, 'CV', 51, 'openssl', 'printf', 'V1', 'V2', 0.9985124212822929, 4.019280195236206]
['UV', 4, 'CV', 245, 'cmp', '[', 'V2', 'V0', 0.9404255319148936, 0.04762983322143555]
['CV', 208, 'BV', 38, 'echo', 'ruby', 'V0', 'V2', 0.9869281045751634, 0.00744318962097168]
['UV', 51, 'BV', 0, 'nm', 'bash', 'V1', 'V2', 0.9644828074147446, 27.77768087387085]
['BV', 28, 'UV', 78, 'openssl', 'c++filt', 'V1', 'V0', 0.992950153437837, 54.450865745544434]
['BV', 2, 'UV', 83, 'cmp', 'addr2line', 'V1', 'V0', 0.973379882173249, 1.108217477798462]
['UV', 64, 'BV', 11, 'size', 'bash', 'V1', 'V1', 0.969219440353461, 28.195147275924683]
['UV', 48, 'CV', 153, 'locate', 'link', 'V1', 'V3', 0.965482233502538, 0.13321304321289062]
['BV', 77, 'CV', 24, 'perl', 'factor', 'V2', 'V2', 0.9985671299613125, 2.021789073944092]
['CV', 289, 'UV', 12, 'chown', 'c++filt', 'V1', 'V2', 0.9691070672873466, 1.2563583850860596]
['UV', 87, 'CV', 110, 'objdump', 'wc', 'V0', 'V3', 0.9960582171012735, 1.5930368900299072]
['CV', 322, 'UV', 12, 'ginstall', 'c++filt', 'V1', 'V2', 0.9648907940395999, 1.8512330055236816]
['BV', 41, 'UV', 81, 'libvlccore.so', 'ld', 'V1', 'V0', 0.9767441860465116, 35.69414234161377]
['CV', 145, 'UV', 16, 'readlink', 'gprof', 'V3', 'V2', 0.9643825009678668, 1.2520394325256348]
['BV', 26, 'CV', 306, 'geany', 'cp', 'V2', 'V1', 0.998490967999645, 7.809866428375244]
['BV', 37, 'CV', 30, 'geany', 'pinky', 'V1', 'V2', 0.999345427342435, 4.54949426651001]
['CV', 39, 'BV', 9, 'whoami', 'dot', 'V2', 'V2', 1.0, 0.02182769775390625]
['CV', 35, 'UV', 83, 'sum', 'addr2line', 'V2', 'V0', 0.9797088663431848, 0.9311590194702148]
['CV', 77, 'BV', 46, 'nl', 'cluster', 'V2', 'V3', 0.9579579579579579, 0.5088241100311279]
['CV', 153, 'BV', 16, 'link', 'libvlc.so', 'V3', 'V3', 0.9818788745827373, 0.485767126083374]
['UV', 55, 'BV', 29, 'ranlib', 'perl', 'V1', 'V3', 0.966494095747775, 39.31880044937134]
['BV', 69, 'CV', 327, 'gvmap', 'link', 'V0', 'V1', 0.9848612279226241, 0.13634777069091797]
['UV', 51, 'CV', 320, 'nm', 'head', 'V1', 'V1', 0.9966729049698482, 0.7441294193267822]
['UV', 63, 'CV', 333, 'elfedit', 'id', 'V1', 'V1', 0.9714964370546318, 0.06080341339111328]
['UV', 13, 'CV', 265, 'strings', 'basename', 'V2', 'V1', 0.9969465648854962, 0.5249879360198975]
['BV', 23, 'CV', 302, 'diff', 'nice', 'V3', 'V1', 0.9906367041198502, 0.10300445556640625]
['CV', 69, 'UV', 76, 'csplit', 'as', 'V2', 'V0', 0.9664670658682635, 3.065084457397461]
['CV', 194, 'BV', 53, 'tee', 'ssh', 'V0', 'V2', 0.9894841118646651, 1.5455543994903564]
['CV', 156, 'BV', 80, 'csplit', 'cluster', 'V3', 'V1', 0.9462647444298821, 0.37975263595581055]
['UV', 35, 'CV', 282, 'size', 'chgrp', 'V3', 'V1', 0.9944716138634914, 1.0363049507141113]
['CV', 347, 'BV', 48, 'ln', 'gvmap', 'V1', 'V3', 0.9580712788259959, 0.24973630905151367]
['CV', 214, 'BV', 76, 'ls', 'diff', 'V0', 'V2', 0.9236749116607774, 0.3383619785308838]
['BV', 66, 'CV', 251, 'lua', 'nl', 'V1', 'V0', 0.9894978667541845, 0.8995935916900635]
['CV', 216, 'UV', 22, 'dircolors', 'nm', 'V0', 'V3', 0.9793370641411967, 0.7366929054260254]
['UV', 53, 'CV', 299, 'readelf', 'split', 'V1', 'V1', 0.9919082939986514, 0.21695232391357422]
['CV', 281, 'BV', 83, 'tee', 'git', 'V1', 'V2', 0.9951153560992629, 2.7331032752990723]
['UV', 73, 'CV', 344, 'nm', 'tac', 'V0', 'V1', 0.9930270713699754, 1.5065836906433105]
['CV', 273, 'UV', 69, 'stty', 'sdiff', 'V1', 'V0', 0.8756137479541735, 0.07044839859008789]
['CV', 55, 'BV', 49, 'nohup', 'make', 'V2', 'V3', 0.9550157444894287, 0.3555338382720947]
['BV', 17, 'CV', 74, 'codeblocks', 'pathchk', 'V2', 'V2', 0.9992396882721916, 2.3957130908966064]
['BV', 52, 'CV', 133, 'libSDL2-2.0.so', 'cut', 'V2', 'V3', 0.9941101152368758, 1.6590428352355957]
['CV', 291, 'BV', 18, 'pinky', 'sort', 'V1', 'V3', 0.9386046511627907, 0.16574716567993164]
['BV', 31, 'CV', 308, 'codeblocks', 'od', 'V0', 'V1', 0.9993422783478032, 3.055804491043091]
['CV', 188, 'BV', 18, 'dirname', 'sort', 'V0', 'V3', 0.9338014042126379, 0.10158395767211914]
['BV', 55, 'CV', 31, 'codeblocks', 'sha1sum', 'V3', 'V2', 0.9991290282443698, 2.866173267364502]
['CV', 343, 'UV', 38, 'sort', 'xargs', 'V1', 'V3', 0.9720430107526882, 0.21346473693847656]
['UV', 12, 'CV', 37, 'c++filt', 'seq', 'V2', 'V2', 0.9935442220787605, 0.8398635387420654]
['BV', 43, 'UV', 55, 'lua', 'ranlib', 'V0', 'V1', 0.9652563743345475, 7.890671014785767]
['BV', 58, 'CV', 290, 'ruby', 'tail', 'V3', 'V1', 0.9938461538461538, 0.015294551849365234]
['UV', 76, 'CV', 27, 'as', 'expr', 'V0', 'V2', 0.9965119398980413, 2.5593478679656982]
['CV', 184, 'BV', 82, 'ptx', 'gvmap', 'V0', 'V1', 0.9562464018422567, 0.5017838478088379]
['BV', 37, 'CV', 114, 'geany', 'expr', 'V1', 'V3', 0.9988827855879341, 5.46254301071167]
['CV', 311, 'BV', 61, 'cksum', 'cmp', 'V1', 'V0', 0.9315589353612167, 0.019199848175048828]
['CV', 289, 'BV', 22, 'chown', 'cmp', 'V1', 'V3', 0.9105960264900662, 0.07599163055419922]
['CV', 216, 'UV', 56, 'dircolors', 'c++filt', 'V0', 'V1', 0.9784436300926924, 0.7310116291046143]
['CV', 309, 'UV', 29, 'df', 'objcopy', 'V1', 'V3', 0.9767031415460642, 1.2844624519348145]
['UV', 20, 'CV', 338, 'size', 'nl', 'V2', 'V1', 0.9923572003218021, 1.5240778923034668]
['CV', 299, 'UV', 85, 'split', 'elfedit', 'V1', 'V0', 0.973568281938326, 0.07967567443847656]
['BV', 74, 'UV', 5, 'git', 'diff', 'V1', 'V2', 0.997202936916238, 10.716356992721558]
['CV', 79, 'UV', 6, 'fold', 'sdiff', 'V2', 'V2', 0.8868552412645591, 0.06429624557495117]
['UV', 34, 'CV', 27, 'elfedit', 'expr', 'V3', 'V2', 0.9742388758782201, 0.15904021263122559]
['CV', 278, 'BV', 42, 'mkfifo', 'libvlc.so', 'V1', 'V1', 0.9899103139013453, 0.2873108386993408]
['BV', 32, 'CV', 322, 'perl', 'ginstall', 'V0', 'V1', 0.9963228534657106, 3.4555823802948]
['UV', 14, 'BV', 81, 'objcopy', 'dot', 'V2', 'V1', 0.998203377650018, 0.33773374557495117]
['UV', 50, 'CV', 196, 'find', 'kill', 'V1', 'V0', 0.9924575738529227, 0.16513586044311523]
['UV', 2, 'CV', 236, 'find', 'unexpand', 'V2', 'V0', 0.99617102744097, 0.1546616554260254]
['UV', 6, 'CV', 154, 'sdiff', 'uname', 'V2', 'V3', 0.9485530546623794, 0.06908202171325684]
['CV', 215, 'UV', 14, 'nice', 'objcopy', 'V0', 'V2', 0.9836734693877551, 0.6746361255645752]
['BV', 34, 'CV', 41, 'svn', 'nice', 'V0', 'V2', 0.9900941059930659, 0.34055352210998535]
['CV', 139, 'BV', 2, 'logname', 'cmp', 'V3', 'V1', 0.8939096267190569, 0.05602884292602539]
['CV', 308, 'UV', 2, 'od', 'find', 'V1', 'V2', 0.9360675512665863, 0.27408337593078613]
['UV', 24, 'CV', 208, 'readelf', 'echo', 'V3', 'V0', 0.9969230769230769, 0.2463843822479248]
['UV', 26, 'CV', 80, 'ranlib', 'uniq', 'V3', 'V2', 0.9963533225283631, 0.9711358547210693]
['UV', 6, 'CV', 81, 'sdiff', 'sleep', 'V2', 'V2', 0.9398998330550918, 0.06626248359680176]
['BV', 57, 'UV', 85, 'svn', 'elfedit', 'V2', 'V0', 0.9900542495479204, 0.4351048469543457]
['BV', 52, 'CV', 116, 'libSDL2-2.0.so', 'tail', 'V2', 'V3', 0.9940014996250938, 2.6562490463256836]
['CV', 137, 'UV', 32, 'cksum', 'addr2line', 'V3', 'V3', 0.9766738660907127, 0.9573028087615967]
['UV', 15, 'CV', 42, 'ld', 'dircolors', 'V2', 'V2', 0.996856244641326, 1.0895686149597168]
['BV', 73, 'CV', 89, 'geany', 'unlink', 'V0', 'V3', 0.9993551160791058, 3.4397072792053223]
['CV', 56, 'BV', 16, 'yes', 'libvlc.so', 'V2', 'V3', 0.9852941176470589, 0.38802504539489746]
['UV', 6, 'CV', 120, 'sdiff', 'sync', 'V2', 'V3', 0.9436619718309859, 0.08125066757202148]
['CV', 5, 'UV', 76, 'mkdir', 'as', 'V2', 'V0', 0.9757727652464494, 1.640465497970581]
['CV', 205, 'BV', 46, 'sha1sum', 'cluster', 'V0', 'V3', 0.9632465543644717, 0.20774245262145996]
['UV', 12, 'CV', 71, 'c++filt', '[', 'V2', 'V2', 0.9939746072735098, 0.860642671585083]
['BV', 70, 'CV', 90, 'ssh', 'test', 'V0', 'V3', 0.9981293842556508, 2.5443763732910156]
['BV', 59, 'CV', 268, 'make', 'dir', 'V1', 'V1', 0.9756711409395973, 0.8284330368041992]
['UV', 45, 'CV', 8, 'cmp', 'du', 'V1', 'V2', 0.9051633298208641, 0.15584135055541992]
['CV', 153, 'UV', 21, 'link', 'objdump', 'V3', 'V2', 0.9808019817309181, 1.1984453201293945]
['CV', 307, 'UV', 20, 'cut', 'size', 'V1', 'V2', 0.9734304692521962, 0.7298457622528076]
['UV', 44, 'CV', 120, 'diff3', 'sync', 'V1', 'V3', 0.9399684044233807, 0.07299208641052246]
['CV', 295, 'UV', 36, 'echo', 'objdump', 'V1', 'V3', 0.9878369039391846, 0.8546254634857178]
['CV', 329, 'BV', 26, 'cat', 'geany', 'V1', 'V2', 0.9939753619278842, 3.7014808654785156]
['UV', 86, 'CV', 151, 'size', 'md5sum', 'V0', 'V3', 0.9952276064610867, 1.0766360759735107]
['UV', 40, 'CV', 320, 'diff3', 'head', 'V3', 'V1', 0.9452495974235104, 0.06598615646362305]
['CV', 116, 'UV', 12, 'tail', 'c++filt', 'V3', 'V2', 0.9636289333878219, 1.7112352848052979]
['CV', 322, 'UV', 70, 'ginstall', 'locate', 'V1', 'V0', 0.9232827832292596, 0.2489776611328125]
['UV', 53, 'CV', 304, 'readelf', 'chmod', 'V1', 'V1', 0.9814126394052045, 0.33641862869262695]
['CV', 295, 'UV', 55, 'echo', 'ranlib', 'V1', 'V1', 0.9833806242399675, 0.5913307666778564]
['CV', 264, 'BV', 26, 'test', 'geany', 'V1', 'V2', 0.9952389507725476, 4.238756895065308]
['CV', 113, 'BV', 19, 'date', 'cp', 'V3', 'V3', 0.9136468774094063, 0.27463603019714355]
['CV', 1, 'BV', 78, 'stat', 'make', 'V2', 'V2', 0.9613754121526142, 0.3580164909362793]
['CV', 25, 'BV', 20, 'expand', 'sort', 'V2', 'V1', 0.9088050314465409, 0.0732262134552002]
['UV', 12, 'CV', 54, 'c++filt', 'false', 'V2', 'V2', 0.9973747538831765, 0.5779786109924316]
['CV', 285, 'UV', 59, 'factor', 'ld', 'V1', 'V1', 0.986159169550173, 0.9388134479522705]
['BV', 75, 'UV', 70, 'cmp', 'locate', 'V2', 'V0', 0.8888888888888888, 0.1481616497039795]
['UV', 61, 'CV', 89, 'addr2line', 'unlink', 'V1', 'V3', 0.9962113239318038, 0.7718336582183838]
['CV', 201, 'BV', 27, 'expr', 'libSDL2-2.0.so', 'V0', 'V1', 0.9682371625198518, 3.188156843185425]
['BV', 51, 'CV', 206, 'cp', 'paste', 'V0', 'V0', 0.9516407599309153, 0.05017685890197754]
['UV', 21, 'CV', 36, 'objdump', 'chroot', 'V2', 'V2', 0.9969068976183112, 1.1378846168518066]
['CV', 290, 'BV', 71, 'tail', 'ruby', 'V1', 'V1', 0.9938461538461538, 0.013678789138793945]
['UV', 29, 'CV', 237, 'objcopy', 'mv', 'V3', 'V0', 0.9939045038943447, 1.9997429847717285]
['CV', 278, 'UV', 47, 'mkfifo', 'sdiff', 'V1', 'V1', 0.8694029850746269, 0.051110029220581055]
['BV', 3, 'CV', 62, 'diff', 'unexpand', 'V1', 'V2', 0.983640081799591, 0.11429691314697266]
['CV', 267, 'BV', 33, 'fmt', 'openssl', 'V1', 'V0', 0.9915598459671889, 2.5630335807800293]
['CV', 94, 'BV', 76, 'dir', 'diff', 'V3', 'V2', 0.9411764705882353, 0.5364253520965576]
['BV', 70, 'CV', 289, 'ssh', 'chown', 'V0', 'V1', 0.9982887367766023, 2.648754119873047]
['CV', 0, 'BV', 40, 'touch', 'lua', 'V2', 'V2', 0.9613333333333334, 0.6066830158233643]
['BV', 61, 'CV', 60, 'cmp', 'hostid', 'V0', 'V2', 0.9019607843137255, 0.024111032485961914]
['CV', 249, 'UV', 82, 'tr', 'gprof', 'V0', 'V0', 0.9776149776149776, 0.8387150764465332]
['UV', 32, 'CV', 326, 'addr2line', 'env', 'V3', 'V1', 0.9968985378821444, 0.4835360050201416]
['BV', 11, 'UV', 68, 'bash', 'diff', 'V1', 'V0', 0.9926702636669043, 4.810895204544067]
['CV', 231, 'BV', 22, 'who', 'cmp', 'V0', 'V3', 0.8906882591093117, 0.0542759895324707]
['BV', 82, 'CV', 79, 'gvmap', 'fold', 'V1', 'V2', 0.9815209665955935, 0.21602082252502441]
['CV', 95, 'UV', 70, 'du', 'locate', 'V3', 'V0', 0.9332365747460087, 0.34693121910095215]
['CV', 80, 'BV', 70, 'uniq', 'ssh', 'V2', 'V0', 0.9846863036174701, 2.4703524112701416]
['UV', 57, 'CV', 88, 'strings', 'stat', 'V1', 'V3', 0.9932095066906331, 1.6570329666137695]
['UV', 70, 'CV', 87, 'locate', 'touch', 'V0', 'V3', 0.9372114496768237, 0.20994114875793457]
['CV', 193, 'UV', 69, 'pr', 'sdiff', 'V0', 'V0', 0.8828571428571429, 0.09460783004760742]
['UV', 8, 'CV', 143, 'strip', 'yes', 'V2', 'V3', 0.9954553399755287, 0.9255414009094238]
['UV', 6, 'CV', 155, 'sdiff', 'cat', 'V2', 'V3', 0.945619335347432, 0.08453702926635742]
['CV', 150, 'UV', 61, 'mv', 'addr2line', 'V3', 'V1', 0.9616788321167883, 3.30916690826416]
['CV', 309, 'UV', 1, 'df', 'xargs', 'V1', 'V2', 0.9332477535301669, 0.11926937103271484]
['CV', 335, 'UV', 15, 'pathchk', 'ld', 'V1', 'V2', 0.9852877542189529, 0.8723740577697754]
['BV', 60, 'CV', 88, 'codeblocks', 'stat', 'V1', 'V3', 0.9974858579509742, 5.930635452270508]
['CV', 229, 'BV', 34, 'nohup', 'svn', 'V0', 'V0', 0.9818365287588294, 0.34037089347839355]
['CV', 333, 'UV', 16, 'id', 'gprof', 'V1', 'V2', 0.9796853216490738, 0.7441422939300537]
['UV', 78, 'CV', 161, 'c++filt', 'pathchk', 'V0', 'V3', 0.9977797513321492, 0.8130331039428711]
['UV', 24, 'CV', 72, 'readelf', 'id', 'V3', 'V2', 0.9955489614243324, 0.4165315628051758]
['CV', 62, 'UV', 40, 'unexpand', 'diff3', 'V2', 'V3', 0.9248366013071896, 0.06793665885925293]
['BV', 5, 'CV', 25, 'libvlccore.so', 'expand', 'V0', 'V2', 0.999206034140532, 1.145359754562378]
['CV', 8, 'BV', 31, 'du', 'codeblocks', 'V2', 'V0', 0.9882247536157686, 9.086364984512329]
['CV', 123, 'BV', 79, 'chroot', 'bash', 'V3', 'V3', 0.9812316715542522, 2.3274285793304443]
['BV', 20, 'CV', 196, 'sort', 'kill', 'V1', 'V0', 0.9628378378378378, 0.0543515682220459]
['BV', 73, 'CV', 158, 'geany', '[', 'V0', 'V3', 0.9989299662939383, 4.501638412475586]
['BV', 83, 'CV', 41, 'git', 'nice', 'V2', 'V2', 0.9993904297470283, 2.9745070934295654]
['CV', 18, 'UV', 3, 'pwd', 'diff3', 'V2', 'V2', 0.8827361563517915, 0.06875872611999512]
['BV', 12, 'CV', 13, 'sort', 'join', 'V2', 'V2', 0.9640591966173362, 0.1412794589996338]
['BV', 70, 'UV', 28, 'ssh', 'strings', 'V0', 'V3', 0.9913614579018993, 34.65052580833435]
['BV', 74, 'CV', 85, 'git', 'mknod', 'V1', 'V2', 0.9992751747346622, 2.548799991607666]
['CV', 336, 'BV', 36, 'tr', 'libvlc.so', 'V1', 'V2', 0.9903799903799904, 0.43589282035827637]
['BV', 38, 'CV', 189, 'ruby', 'uptime', 'V2', 'V0', 0.9901960784313726, 0.010859489440917969]
['UV', 74, 'CV', 200, 'strip', 'date', 'V0', 'V0', 0.9976387249114522, 1.02927565574646]
['CV', 208, 'BV', 30, 'echo', 'bash', 'V0', 'V0', 0.9891392258809937, 0.8822541236877441]
['CV', 19, 'UV', 38, 'pr', 'xargs', 'V2', 'V3', 0.961768219832736, 0.16434955596923828]
['CV', 283, 'BV', 50, 'kill', 'sort', 'V1', 'V0', 0.8809980806142035, 0.05208086967468262]
['CV', 223, 'UV', 76, 'tsort', 'as', 'V0', 'V0', 0.9838068181818181, 0.8621501922607422]
['CV', 143, 'BV', 6, 'yes', 'libvlc.so', 'V3', 'V0', 0.9759326113116726, 0.3377692699432373]
['UV', 48, 'CV', 245, 'locate', '[', 'V1', 'V0', 0.9764957264957265, 0.1026146411895752]
['CV', 84, 'BV', 26, 'rmdir', 'geany', 'V2', 'V2', 0.9928321834961025, 5.130884170532227]
['BV', 20, 'CV', 176, 'sort', 'unlink', 'V1', 'V0', 0.9715302491103203, 0.042426109313964844]
['CV', 223, 'BV', 35, 'tsort', 'libvlccore.so', 'V0', 'V2', 0.9914123244748753, 1.3484735488891602]
['UV', 70, 'CV', 220, 'locate', 'cut', 'V0', 'V0', 0.980319803198032, 0.08854341506958008]
['BV', 63, 'CV', 225, 'ruby', 'printf', 'V0', 'V0', 0.9993650505691868, 3.014075517654419]
['BV', 66, 'CV', 83, 'lua', 'tac', 'V1', 'V2', 0.9896873992910087, 0.9849729537963867]
['UV', 26, 'CV', 48, 'ranlib', 'df', 'V3', 'V2', 0.989865523289807, 1.5458135604858398]
['BV', 82, 'CV', 194, 'gvmap', 'tee', 'V1', 'V0', 0.9867256637168141, 0.17430400848388672]
['CV', 153, 'UV', 31, 'link', 'gprof', 'V3', 'V3', 0.975609756097561, 0.9192502498626709]
['CV', 36, 'BV', 66, 'chroot', 'lua', 'V2', 'V1', 0.9584378359011108, 0.4852302074432373]
['CV', 88, 'BV', 3, 'stat', 'diff', 'V3', 'V1', 0.9108678655199375, 0.3005058765411377]
['BV', 22, 'CV', 177, 'cmp', 'test', 'V3', 'V0', 0.9514348785871964, 0.041429996490478516]
['UV', 39, 'CV', 275, 'find', 'dirname', 'V3', 'V1', 0.9935275080906149, 0.24146246910095215]
['UV', 43, 'CV', 56, 'sdiff', 'yes', 'V3', 'V2', 0.954225352112676, 0.05390119552612305]
['BV', 3, 'CV', 329, 'diff', 'cat', 'V1', 'V1', 0.9870828848223897, 0.08813333511352539]
['UV', 67, 'CV', 181, 'cmp', 'dir', 'V0', 'V0', 0.9041614123581336, 0.12514448165893555]
['BV', 71, 'CV', 190, 'ruby', 'dd', 'V1', 'V0', 0.9938650306748467, 0.015972375869750977]
['CV', 83, 'BV', 80, 'tac', 'cluster', 'V2', 'V1', 0.9581339712918661, 0.48467111587524414]
['UV', 27, 'CV', 127, 'c++filt', 'ls', 'V3', 'V3', 0.9891975308641975, 2.6884944438934326]
['CV', 149, 'BV', 27, 'unexpand', 'libSDL2-2.0.so', 'V3', 'V1', 0.9827609796141743, 1.8690998554229736]
['CV', 272, 'UV', 81, 'printenv', 'ld', 'V1', 'V0', 0.9895448954489545, 0.7312965393066406]
['BV', 42, 'CV', 125, 'libvlc.so', 'split', 'V1', 'V3', 0.9884615384615385, 0.5785102844238281]
['UV', 83, 'BV', 26, 'addr2line', 'geany', 'V0', 'V2', 0.9740781445408724, 71.48813509941101]
['BV', 37, 'CV', 108, 'geany', 'chgrp', 'V1', 'V3', 0.998427309311254, 7.3325653076171875]
['UV', 12, 'CV', 257, 'c++filt', 'tac', 'V2', 'V0', 0.9942938659058488, 1.4845302104949951]
['UV', 86, 'CV', 73, 'size', 'shred', 'V0', 'V2', 0.9945573294629898, 1.2524991035461426]
['UV', 56, 'BV', 25, 'c++filt', 'git', 'V1', 'V3', 0.9676392730733767, 78.2580087184906]
['CV', 331, 'UV', 14, 'vdir', 'objcopy', 'V1', 'V2', 0.9717420212765957, 2.0232937335968018]
['BV', 26, 'CV', 80, 'geany', 'uniq', 'V2', 'V2', 0.9990157480314961, 3.9438695907592773]
['UV', 78, 'CV', 304, 'c++filt', 'chmod', 'V0', 'V1', 0.994305738063951, 0.8932507038116455]
['CV', 189, 'UV', 3, 'uptime', 'diff3', 'V0', 'V2', 0.8941798941798942, 0.055651187896728516]
['CV', 260, 'BV', 76, 'ln', 'diff', 'V0', 'V2', 0.9092526690391459, 0.1432962417602539]
['UV', 82, 'CV', 334, 'gprof', 'shred', 'V0', 'V1', 0.9952095808383233, 0.9563076496124268]
['UV', 16, 'CV', 193, 'gprof', 'pr', 'V2', 'V0', 0.9965075669383003, 0.9828948974609375]
['CV', 276, 'BV', 58, 'uptime', 'ruby', 'V1', 'V3', 0.9902439024390244, 0.008592367172241211]
['BV', 44, 'CV', 167, 'make', 'uniq', 'V0', 'V3', 0.9777347531461762, 0.3955807685852051]
['BV', 0, 'CV', 250, 'bash', 'comm', 'V2', 'V0', 0.9977324263038548, 1.052539587020874]
['CV', 34, 'UV', 29, 'echo', 'objcopy', 'V2', 'V3', 0.9831087151841869, 0.7115914821624756]
['CV', 273, 'BV', 67, 'stty', 'cluster', 'V1', 'V0', 0.9584717607973422, 0.17241740226745605]
['CV', 286, 'UV', 10, 'expand', 'as', 'V1', 'V2', 0.9834755519436543, 0.7845795154571533]
['CV', 78, 'UV', 1, 'rm', 'xargs', 'V2', 'V2', 0.9211391018619934, 0.1386089324951172]
